speccode,species,Family,lmax,a,b
11928,Acheilognathus cyanostigma,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
48458,Acheilognathus deignani,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
61167,Acheilognathus elongatoides,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
9525,Acheilognathus elongatus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
62798,Acheilognathus fasciodorsalis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
54711,Acheilognathus gracilis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
25606,Acheilognathus hondae,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
55893,Acheilognathus hypselonotus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
55887,Acheilognathus imberbis,Acheilognathidae,NA,0.0101,2.982
62799,Acheilognathus imfasciodorsalis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
66125,Acheilognathus intermedia,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
61168,Acheilognathus kyphus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
55149,Acheilognathus longibarbatus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
9528,Acheilognathus longipinnis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
58200,Acheilognathus macromandibularis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
54380,Acheilognathus macropterus,Acheilognathidae,NA,0.010215,3.1931666666666665
59969,Acheilognathus majusculus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
25817,Acheilognathus melanogaster,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
56321,Acheilognathus meridianus,Acheilognathidae,NA,0.02247,2.8
56320,Acheilognathus microphysa,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
67550,Acheilognathus nguyenvanhaoi,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
55890,Acheilognathus omeiensis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
61918,Acheilognathus peihoensis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
55892,Acheilognathus polylepis,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
55148,Acheilognathus polyspinus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
22891,Acheilognathus rhombeus,Acheilognathidae,NA,0.007549999999999999,3.2085
65458,Acheilognathus striatus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
22892,Acheilognathus tabira,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
61857,Acheilognathus taenianalis,Acheilognathidae,NA,0.016,3
54709,Acheilognathus tonkinensis,Acheilognathidae,NA,0.0202,3.162
22897,Acheilognathus typus,Acheilognathidae,NA,0.013564285714285714,3.069238095238095
25607,Acheilognathus yamatsutae,Acheilognathidae,NA,0.008415,3.1390000000000002
25162,Achiroides leucorhynchos,Soleidae,17.57272720336914,NA,NA
25164,Achiroides melanorhynchus,Soleidae,17.57272720336914,NA,NA
7119,Achiropsetta tricholepis,Achiropsettidae,NA,NA,NA
7572,Achirus achirus,Achiridae,NA,0.0179,2.972
52941,Achirus declivis,Achiridae,NA,0.011943333333333334,3.1758333333333333
13429,Achirus klunzingeri,Achiridae,NA,0.015940899122807016,3.125208333333333
4256,Achirus lineatus,Achiridae,NA,0.016495263157894735,3.18
10429,Achirus mazatlanus,Achiridae,NA,0.017425,3.173
64929,Achirus mucuri,Achiridae,NA,0.015940899122807016,3.125208333333333
57101,Achirus novoae,Achiridae,NA,0.015940899122807016,3.125208333333333
13434,Achirus scutum,Achiridae,NA,0.015940899122807016,3.125208333333333
52950,Achirus zebrinus,Achiridae,NA,0.015940899122807016,3.125208333333333
14420,Achoerodus gouldii,Labridae,17.647565530926993,0.019555,3.05535
50808,Achoerodus viridis,Labridae,17.647565530926993,0.019555,3.05535
23608,Achondrostoma arcasii,Leuciscidae,17.311111132303875,0.025,2.77
62633,Achondrostoma occidentale,Leuciscidae,17.311111132303875,0.025,2.77
23609,Achondrostoma oligolepis,Leuciscidae,17.311111132303875,0.025,2.77
63837,Achondrostoma salmantinum,Leuciscidae,17.311111132303875,0.025,2.77
56582,Acinocheirodon melanogramma,Characidae,6.256666700045268,NA,NA
4683,Acipenser baerii,Acipenseridae,NA,0.00132,3.55215
2590,Acipenser brevirostrum,Acipenseridae,NA,0.00821,3
8737,Acipenser dabryanus,Acipenseridae,NA,0.018293392504930967,3.1289249506903354
2591,Acipenser fulvescens,Acipenseridae,NA,0.14756076923076922,3.1043076923076924
4712,Acipenser gueldenstaedtii,Acipenseridae,NA,0.007366666666666667,2.9767
2592,Acipenser medirostris,Acipenseridae,NA,0.00593,3
9762,Acipenser mikadoi,Acipenseridae,NA,0.018293392504930967,3.1289249506903354
2504,Acipenser naccarii,Acipenseridae,NA,0.018293392504930967,3.1289249506903354
2505,Acipenser nudiventris,Acipenseridae,NA,0.01788,3.0978
2593,Acipenser oxyrinchus,Acipenseridae,NA,0.00173,3.18
9763,Acipenser persicus,Acipenseridae,NA,0.0103,2.9137500000000003
4604,Acipenser ruthenus,Acipenseridae,NA,3.0000000000000003e-4,3.7377
6085,Acipenser schrenckii,Acipenseridae,NA,0.0021633333333333335,3.3719
8762,Acipenser sinensis,Acipenseridae,NA,0.018293392504930967,3.1289249506903354
2065,Acipenser stellatus,Acipenseridae,NA,0.0207,2.61005
2066,Acipenser sturio,Acipenseridae,NA,0.008673333333333333,2.9916666666666667
2594,Acipenser transmontanus,Acipenseridae,NA,0.00568,3.14
26526,Acnodon normani,Serrasalmidae,33.45000076293945,0.0089,3.17
28029,Acnodon oligacanthus,Serrasalmidae,33.45000076293945,0.0089,3.17
52504,Acnodon senai,Serrasalmidae,33.45000076293945,0.0089,3.17
24250,Acreichthys hajam,Monacanthidae,14,0.03575,3.007
7974,Acreichthys radiatus,Monacanthidae,14,0.03575,3.007
7849,Acreichthys tomentosus,Monacanthidae,14,0.03575,3.007
51078,Acrobrycon ipanquianus,Characidae,6.256666700045268,NA,NA
67891,Acrobrycon ortii,Characidae,6.256666700045268,NA,NA
67890,Acrobrycon starnesi,Characidae,6.256666700045268,NA,NA
2741,Acrocheilus alutaceus,Leuciscidae,17.311111132303875,NA,NA
23294,Acrochordonichthys chamaeleon,Akysidae,NA,NA,NA
58361,Acrochordonichthys falcifer,Akysidae,NA,NA,NA
58357,Acrochordonichthys guttatus,Akysidae,NA,NA,NA
61549,Acrochordonichthys gyrinus,Akysidae,NA,NA,NA
23295,Acrochordonichthys ischnosoma,Akysidae,NA,NA,NA
58358,Acrochordonichthys mahakamensis,Akysidae,NA,NA,NA
58362,Acrochordonichthys pachyderma,Akysidae,NA,NA,NA
23304,Acrochordonichthys rugosus,Akysidae,NA,NA,NA
58359,Acrochordonichthys septentrionalis,Akysidae,NA,NA,NA
58360,Acrochordonichthys strigosus,Akysidae,NA,NA,NA
58525,Acromycter alcocki,Congridae,66.5,NA,NA
58526,Acromycter atlanticus,Congridae,66.5,NA,NA
63064,Acromycter longipectoralis,Congridae,66.5,NA,NA
23291,Acromycter nezumi,Congridae,66.5,NA,NA
58562,Acromycter perturbator,Congridae,66.5,NA,NA
59893,Acropoma argentistigma,Acropomatidae,34,0.016633333333333333,3.012
59419,Acropoma boholensis,Acropomatidae,34,0.016633333333333333,3.012
9232,Acropoma hanedai,Acropomatidae,34,0.016633333333333333,3.012
1267,Acropoma japonicum,Acropomatidae,34,0.016633333333333333,3.012
59169,Acropoma lecorneti,Acropomatidae,34,0.016633333333333333,3.012
67353,Acropoma profundum,Acropomatidae,34,0.016633333333333333,3.012
61700,Acrossocheilus aluoiensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
62800,Acrossocheilus baolacensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
54946,Acrossocheilus beijiangensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
54949,Acrossocheilus clivosius,Cyprinidae,21.23551709076454,0.01364,2.9
55156,Acrossocheilus fasciatus,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
54939,Acrossocheilus hemispinus,Cyprinidae,21.23551709076454,0.00405,3.41
54951,Acrossocheilus ikedai,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
54948,Acrossocheilus iridescens,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
60486,Acrossocheilus jishouensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
55158,Acrossocheilus kreyenbergii,Cyprinidae,21.23551709076454,0.0052,3.3537
61169,Acrossocheilus lamus,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
14442,Acrossocheilus longipinnis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
62801,Acrossocheilus macrophthalmus,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
62843,Acrossocheilus malacopterus,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
67450,Acrossocheilus microstoma,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
55155,Acrossocheilus monticola,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
67584,Acrossocheilus multistriatus,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
17291,Acrossocheilus paradoxus,Cyprinidae,21.23551709076454,0.01135,2.9699999999999998
54938,Acrossocheilus parallens,Cyprinidae,21.23551709076454,0.01,3.0475
54947,Acrossocheilus rendahli,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
62841,Acrossocheilus spinifer,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
54940,Acrossocheilus wenchowensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
65823,Acrossocheilus wuyiensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
57688,Acrossocheilus xamensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
62803,Acrossocheilus yalyensis,Cyprinidae,21.23551709076454,0.009823333333333333,3.1268666666666665
14481,Acrossocheilus yunnanensis,Cyprinidae,21.23551709076454,0.014700000000000001,3.08
5509,Acroteriobatus annulatus,Rhinobatidae,NA,0.007039999999999999,2.92
7968,Acroteriobatus blochii,Rhinobatidae,NA,0.01457,2.74
5510,Acroteriobatus leucospilus,Rhinobatidae,NA,0.0221,2.56
15661,Acroteriobatus ocellatus,Rhinobatidae,NA,0.01457,2.74
68219,Acroteriobatus omanensis,Rhinobatidae,NA,0.01457,2.74
25240,Acroteriobatus salalah,Rhinobatidae,NA,0.01457,2.74
57445,Acroteriobatus variegatus,Rhinobatidae,NA,0.01457,2.74
57446,Acroteriobatus zanzibarensis,Rhinobatidae,NA,0.01457,2.74
644,Aculeola nigra,Etmopteridae,NA,NA,NA
57913,Acyrtops amplicirrus,Gobiesocidae,5.022000026702881,NA,NA
3073,Acyrtops beryllinus,Gobiesocidae,5.022000026702881,NA,NA
16662,Acyrtus artius,Gobiesocidae,5.022000026702881,NA,NA
67983,Acyrtus lanthanum,Gobiesocidae,5.022000026702881,NA,NA
62176,Acyrtus pauciradiatus,Gobiesocidae,5.022000026702881,NA,NA
16677,Acyrtus rubiginosus,Gobiesocidae,5.022000026702881,NA,NA
23885,Adelosebastes latens,Sebastidae,32.291666666666664,NA,NA
68806,Adelotremus deloachi,Blenniidae,7.94548673123385,NA,NA
67382,Adelotremus leptus,Blenniidae,7.94548673123385,NA,NA
27834,Adontosternarchus balaenops,Apteronotidae,173.70000457763672,NA,NA
48021,Adontosternarchus clarkae,Apteronotidae,173.70000457763672,NA,NA
27831,Adontosternarchus devenanzii,Apteronotidae,173.70000457763672,NA,NA
67072,Adontosternarchus duartei,Apteronotidae,173.70000457763672,NA,NA
64497,Adontosternarchus nebulosus,Apteronotidae,173.70000457763672,NA,NA
48019,Adontosternarchus sachsi,Apteronotidae,173.70000457763672,NA,NA
6261,Adrianichthys kruyti,Adrianichthyidae,NA,NA,NA
6262,Adrianichthys oophorus,Adrianichthyidae,NA,NA,NA
6263,Adrianichthys poptae,Adrianichthyidae,NA,NA,NA
62166,Adrianichthys roseni,Adrianichthyidae,NA,NA,NA
27470,Adventor elongatus,Aploactinidae,13.100000381469727,NA,NA
69391,Aenigmachanna gollum,Aenigmachannidae,NA,NA,NA
7986,Aeoliscus punctulatus,Centriscidae,11.399999618530273,NA,NA
6503,Aeoliscus strigatus,Centriscidae,11.399999618530273,NA,NA
46570,Aequidens chimantanus,Cichlidae,11.350000381469727,0.07725,2.99375
13108,Aequidens diadema,Cichlidae,11.350000381469727,0.07725,2.99375
51471,Aequidens epae,Cichlidae,11.350000381469727,0.07725,2.99375
51469,Aequidens gerciliae,Cichlidae,11.350000381469727,0.07725,2.99375
50071,Aequidens mauesanus,Cichlidae,11.350000381469727,0.07725,2.99375
12273,Aequidens metae,Cichlidae,11.350000381469727,0.07725,2.99375
51472,Aequidens michaeli,Cichlidae,11.350000381469727,0.07725,2.99375
46581,Aequidens pallidus,Cichlidae,11.350000381469727,0.0226,3.31
47545,Aequidens paloemeuensis,Cichlidae,11.350000381469727,0.07725,2.99375
26733,Aequidens patricki,Cichlidae,11.350000381469727,0.07725,2.99375
46586,Aequidens plagiozonatus,Cichlidae,11.350000381469727,0.1965,2.33
46594,Aequidens potaroensis,Cichlidae,11.350000381469727,0.07725,2.99375
52210,Aequidens rondoni,Cichlidae,11.350000381469727,0.07725,2.99375
69064,Aequidens superomaculatum,Cichlidae,11.350000381469727,0.07725,2.99375
12278,Aequidens tetramerus,Cichlidae,11.350000381469727,0.01265,3.34125
57663,Aequidens tubicen,Cichlidae,11.350000381469727,0.07725,2.99375
57661,Aequidens viridis,Cichlidae,11.350000381469727,0.07725,2.99375
7850,Aesopia cornuta,Soleidae,17.57272720336914,NA,NA
12086,Aetapcus maculatus,Pataecidae,NA,NA,NA
6441,Aethaloperca rogaa,Serranidae,36.5,0.0299,3
66721,Aetheliparis taurocanis,Liparidae,11.733333269755045,NA,NA
7037,Aethotaxis mitopteryx,Nototheniidae,NA,NA,NA
8973,Aetobatus flagellum,Aetobatidae,NA,0.08097142857142857,2.943
69023,Aetobatus laticeps,Aetobatidae,NA,0.033412698412698415,3.0272111111111113
1250,Aetobatus narinari,Aetobatidae,NA,0.00586,3.13
67276,Aetobatus narutobiei,Aetobatidae,NA,0.033412698412698415,3.0272111111111113
12600,Aetobatus ocellatus,Aetobatidae,NA,0.013406666666666667,3.0086333333333335
13200,Aetomylaeus asperrimus,Myliobatidae,92,0.009825,3.3716999999999997
5011,Aetomylaeus bovinus,Myliobatidae,92,0.009825,3.3716999999999997
67984,Aetomylaeus caeruleofasciatus,Myliobatidae,92,0.009825,3.3716999999999997
12594,Aetomylaeus maculatus,Myliobatidae,92,0.009825,3.3716999999999997
12597,Aetomylaeus milvus,Myliobatidae,92,0.009825,3.3716999999999997
10120,Aetomylaeus nichofii,Myliobatidae,92,0.009825,3.3716999999999997
12599,Aetomylaeus vespertilio,Myliobatidae,92,0.009825,3.3716999999999997
9916,Afronandus sheljuzhkoi,Nandidae,13.569999694824219,NA,NA
11077,Afronemacheilus abyssinicus,Nemacheilidae,9.368750035762787,NA,NA
67127,Afronemacheilus kaffa,Nemacheilidae,9.368750035762787,NA,NA
57010,Afurcagobius suppositus,Gobiidae,9.113439927101135,NA,NA
52422,Afurcagobius tamarensis,Gobiidae,9.113439927101135,NA,NA
13258,Agamyxis albomaculatus,Doradidae,44.65000009536743,NA,NA
12104,Agamyxis pectinifrons,Doradidae,44.65000009536743,NA,NA
47969,Ageneiosus inermis,Auchenipteridae,31.5,0.013178333333333334,3.1188666666666665
53701,Ageneiosus magoi,Auchenipteridae,31.5,0.01842125,2.9494666666666665
12146,Ageneiosus marmoratus,Auchenipteridae,31.5,0.01842125,2.9494666666666665
53698,Ageneiosus militaris,Auchenipteridae,31.5,0.0389,2.7136666666666667
53704,Ageneiosus pardalis,Auchenipteridae,31.5,0.007933333333333334,3.097
48604,Ageneiosus polystictus,Auchenipteridae,31.5,0.01842125,2.9494666666666665
48607,Ageneiosus ucayalensis,Auchenipteridae,31.5,0.013673333333333334,2.868333333333333
65400,Ageneiosus uranophthalmus,Auchenipteridae,31.5,0.01842125,2.9494666666666665
48610,Ageneiosus vittatus,Auchenipteridae,31.5,0.01842125,2.9494666666666665
51816,Agoniates anchovia,Triportheidae,NA,0.0064,2.96
51817,Agoniates halecinus,Triportheidae,NA,0.0064,2.96
23989,Agonomalus jordani,Agonidae,14.766666412353516,NA,NA
4150,Agonomalus mozinoi,Agonidae,14.766666412353516,NA,NA
13066,Agonomalus proboscidalis,Agonidae,14.766666412353516,NA,NA
62091,Agonopsis asperoculis,Agonidae,14.766666412353516,NA,NA
12932,Agonopsis chiloensis,Agonidae,14.766666412353516,NA,NA
4151,Agonopsis sterletus,Agonidae,14.766666412353516,NA,NA
4152,Agonopsis vulsa,Agonidae,14.766666412353516,NA,NA
61407,Agonostomus catalai,Mugilidae,28.891304306361985,NA,NA
7860,Agonostomus telfairii,Mugilidae,28.891304306361985,NA,NA
36,Agonus cataphractus,Agonidae,12,0.01302,2.7953
2742,Agosia chrysogaster,Leuciscidae,17.311111132303875,NA,NA
16851,Agrostichthys parkeri,Regalecidae,NA,NA,NA
52328,Aguarunichthys inpai,Pimelodidae,65.75,NA,NA
52326,Aguarunichthys tocantinsensis,Pimelodidae,65.75,NA,NA
48583,Aguarunichthys torosus,Pimelodidae,65.75,NA,NA
2633,Ahlia egmontis,Ophichthidae,NA,2.5e-4,3.15
9155,Ahliesaurus berryi,Notosudidae,NA,NA,NA
22983,Ahliesaurus brevis,Notosudidae,NA,NA,NA
47911,Aiakas kreffti,Zoarcidae,NA,NA,NA
47912,Aiakas zinorum,Zoarcidae,NA,NA,NA
25971,Aidablennius sphynx,Blenniidae,7.94548673123385,NA,NA
13334,Ailia coila,Ailiidae,10.079999923706055,0.0079,3.01
24749,Ailiichthys punctata,Ailiidae,10.079999923706055,0.0101,2.81
59224,Aioliops brachypterus,Gobiidae,9.113439927101135,NA,NA
59225,Aioliops megastigma,Gobiidae,9.113439927101135,NA,NA
27609,Aioliops novaeguineae,Gobiidae,9.113439927101135,NA,NA
60866,Aioliops tetrophthalmus,Gobiidae,9.113439927101135,NA,NA
7093,Akarotaxis nudiceps,Bathydraconidae,NA,NA,NA
67374,Akawaio penak,Hypopomidae,NA,NA,NA
63909,Akihito futuna,Gobiidae,9.113439927101135,NA,NA
63910,Akihito vanuatu,Gobiidae,9.113439927101135,NA,NA
54387,Akko brevis,Gobiidae,9.113439927101135,NA,NA
62235,Akysis vespa,Akysidae,NA,NA,NA
64791,Akysis vespertinus,Akysidae,NA,NA,NA
64541,Alabes bathys,Gobiesocidae,5.022000026702881,NA,NA
55697,Alabes brevis,Gobiesocidae,5.022000026702881,NA,NA
51362,Alabes dorsalis,Gobiesocidae,5.022000026702881,NA,NA
62615,Alabes elongata,Gobiesocidae,5.022000026702881,NA,NA
62616,Alabes gibbosa,Gobiesocidae,5.022000026702881,NA,NA
51367,Alabes hoesei,Gobiesocidae,5.022000026702881,NA,NA
62634,Alabes obtusirostris,Gobiesocidae,5.022000026702881,NA,NA
62635,Alabes occidentalis,Gobiesocidae,5.022000026702881,NA,NA
27497,Alabes parvula,Gobiesocidae,5.022000026702881,NA,NA
62638,Alabes scotti,Gobiesocidae,5.022000026702881,NA,NA
64542,Alabes springeri,Gobiesocidae,5.022000026702881,NA,NA
8435,Albatrossia pectoralis,Macrouridae,NA,4.325e-4,3.5250250000000003
58326,Albula argentea,Albulidae,44,0.018620357142857143,3.025
65525,Albula esuncula,Albulidae,58.96666590372721,0.01,3.06
66312,Albula gilberti,Albulidae,58.96666590372721,0.018620357142857143,3.025
11512,Albula glossodonta,Albulidae,62.70000076293945,0.018620357142857143,3.025
67597,Albula goreensis,Albulidae,58.96666590372721,0.018620357142857143,3.025
66113,Albula koreana,Albulidae,58.96666590372721,0.018620357142857143,3.025
7334,Albula nemoptera,Albulidae,58.96666590372721,0.0174,2.92
63907,Albula oligolepis,Albulidae,58.96666590372721,0.018620357142857143,3.025
67476,Albula pacifica,Albulidae,58.96666590372721,0.018620357142857143,3.025
63908,Albula virgata,Albulidae,58.96666590372721,0.0232,3.23
228,Albula vulpes,Albulidae,70.19999694824219,0.02388142857142857,2.89
17361,Albulichthys albuloides,Cyprinidae,21.23551709076454,NA,NA
4875,Alburnoides bipunctatus,Leuciscidae,7.575000047683716,0.006935,3.0868333333333333
67866,Alburnoides coadi,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
65852,Alburnoides devolli,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
68486,Alburnoides economoui,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
65180,Alburnoides eichwaldii,Leuciscidae,7.575000047683716,0.0046,3.29
67278,Alburnoides emineae,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
65851,Alburnoides fangfangae,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
65181,Alburnoides fasciatus,Leuciscidae,7.575000047683716,0.00221,3.625
68533,Alburnoides freyhofi,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
65149,Alburnoides gmelini,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
66834,Alburnoides holciki,Leuciscidae,7.575000047683716,0.005455625,3.2653854166666667
65154,Alburnoides idignensis,Leuciscidae,7.619999885559082,0.0021,3.33
